reading_id,household_id,timestamp,energy_kwh,voltage,current_amps,appliance_category,is_solar_powered,grid_status
26771,HH_038,2024-01-06 10:00:00,0.3581,227.29,1.58,Other,0,On-grid
26772,HH_038,2024-01-06 11:00:00,0.3306,227.73,1.45,Cooking,0,On-grid
26773,HH_038,2024-01-06 12:00:00,0.2473,228.2,1.08,Other,0,On-grid
26774,HH_038,2024-01-06 13:00:00,0.2498,219.46,1.14,Lighting,0,On-grid
26775,HH_038,2024-01-06 14:00:00,0.2619,222.6,1.18,Charging,0,On-grid
26776,HH_038,2024-01-06 15:00:00,0.3612,214.57,1.68,Lighting,0,On-grid
26777,HH_038,2024-01-06 16:00:00,0.3683,220.32,1.67,Other,0,On-grid
26778,HH_038,2024-01-06 17:00:00,0.5385,209.89,2.57,Cooling,0,On-grid
26779,HH_038,2024-01-06 18:00:00,0.7896,228.76,3.45,Entertainment,0,On-grid
26780,HH_038,2024-01-06 19:00:00,0.8731,227.22,3.84,Cooking,0,On-grid
26781,HH_038,2024-01-06 20:00:00,0.8942,227.0,3.94,Lighting,0,On-grid
26782,HH_038,2024-01-06 21:00:00,0.5805,211.78,2.74,Lighting,0,On-grid
26783,HH_038,2024-01-06 22:00:00,0.3861,221.21,1.75,Cooling,0,On-grid
26784,HH_038,2024-01-06 23:00:00,0.1689,220.0,0.77,Cooling,0,On-grid
26785,HH_038,2024-01-07 00:00:00,0.0717,211.43,0.34,Cooling,0,On-grid
26786,HH_038,2024-01-07 01:00:00,0.0663,225.45,0.29,Other,0,On-grid
26787,HH_038,2024-01-07 02:00:00,0.0788,220.14,0.36,Other,0,On-grid
26788,HH_038,2024-01-07 03:00:00,0.0534,214.75,0.25,Charging,0,On-grid
26789,HH_038,2024-01-07 04:00:00,0.0606,220.05,0.28,Cooling,0,On-grid
26790,HH_038,2024-01-07 05:00:00,0.0693,213.29,0.32,Entertainment,0,On-grid
26791,HH_038,2024-01-07 06:00:00,0.3629,222.12,1.63,Other,0,On-grid
26792,HH_038,2024-01-07 07:00:00,0.6704,224.88,2.98,Cooking,0,On-grid
26793,HH_038,2024-01-07 08:00:00,0.5133,220.94,2.32,Other,0,On-grid
26794,HH_038,2024-01-07 09:00:00,0.4594,219.01,2.1,Entertainment,0,On-grid
26795,HH_038,2024-01-07 10:00:00,0.3176,216.46,1.47,Cooling,0,On-grid
26796,HH_038,2024-01-07 11:00:00,0.1945,216.32,0.9,Cooling,0,On-grid
26797,HH_038,2024-01-07 12:00:00,0.2233,210.52,1.06,Cooling,0,On-grid
26798,HH_038,2024-01-07 13:00:00,0.1978,207.81,0.95,Cooking,0,On-grid
26799,HH_038,2024-01-07 14:00:00,0.2793,218.2,1.28,Cooling,0,On-grid
26800,HH_038,2024-01-07 15:00:00,0.3609,220.53,1.64,Entertainment,0,On-grid
26801,HH_038,2024-01-07 16:00:00,0.4383,225.94,1.94,Cooling,0,On-grid
26802,HH_038,2024-01-07 17:00:00,0.627,220.84,2.84,Cooking,0,On-grid
26803,HH_038,2024-01-07 18:00:00,0.7998,218.06,3.67,Cooling,0,On-grid
26804,HH_038,2024-01-07 19:00:00,0.9186,222.32,4.13,Entertainment,0,On-grid
26805,HH_038,2024-01-07 20:00:00,0.8151,219.23,3.72,Cooking,0,On-grid
26806,HH_038,2024-01-07 21:00:00,0.668,217.42,3.07,Entertainment,0,On-grid
26807,HH_038,2024-01-07 22:00:00,0.3582,217.2,1.65,Cooking,0,On-grid
26808,HH_038,2024-01-07 23:00:00,0.1396,216.27,0.65,Lighting,0,On-grid
26809,HH_038,2024-01-08 00:00:00,0.0,220.53,0.0,Lighting,0,On-grid
26810,HH_038,2024-01-08 01:00:00,0.0338,226.79,0.15,Other,0,On-grid
26811,HH_038,2024-01-08 02:00:00,0.0,224.68,0.0,Cooling,0,On-grid
26812,HH_038,2024-01-08 03:00:00,0.0683,229.75,0.3,Cooling,0,On-grid
26813,HH_038,2024-01-08 04:00:00,0.0674,215.96,0.31,Entertainment,0,On-grid
26814,HH_038,2024-01-08 05:00:00,0.1476,215.64,0.68,Lighting,0,On-grid
26815,HH_038,2024-01-08 06:00:00,0.3624,221.64,1.64,Charging,0,On-grid
26816,HH_038,2024-01-08 07:00:00,0.5776,219.86,2.63,Charging,0,On-grid
26817,HH_038,2024-01-08 08:00:00,0.4866,216.45,2.25,Cooking,0,On-grid
26818,HH_038,2024-01-08 09:00:00,0.3931,215.21,1.83,Cooking,0,On-grid
26819,HH_038,2024-01-08 10:00:00,0.284,207.15,1.37,Other,0,On-grid
26820,HH_038,2024-01-08 11:00:00,0.2897,217.96,1.33,Charging,0,On-grid
26821,HH_038,2024-01-08 12:00:00,0.2131,213.34,1.0,Cooking,0,On-grid
26822,HH_038,2024-01-08 13:00:00,0.2424,219.9,1.1,Other,0,On-grid
26823,HH_038,2024-01-08 14:00:00,0.2773,215.88,1.28,Cooling,0,On-grid
26824,HH_038,2024-01-08 15:00:00,0.3249,222.23,1.46,Charging,0,On-grid
26825,HH_038,2024-01-08 16:00:00,0.4878,215.34,2.26,Entertainment,0,On-grid
26826,HH_038,2024-01-08 17:00:00,0.6263,216.72,2.89,Cooling,0,On-grid
26827,HH_038,2024-01-08 18:00:00,0.7603,217.31,3.5,Lighting,0,On-grid
26828,HH_038,2024-01-08 19:00:00,0.8821,218.05,4.05,Cooking,0,On-grid
26829,HH_038,2024-01-08 20:00:00,0.686,209.93,3.27,Cooling,0,On-grid
26830,HH_038,2024-01-08 21:00:00,0.575,216.08,2.66,Entertainment,0,On-grid
26831,HH_038,2024-01-08 22:00:00,0.3981,216.87,1.84,Cooling,0,On-grid
26832,HH_038,2024-01-08 23:00:00,0.1926,216.1,0.89,Cooking,0,On-grid
26833,HH_038,2024-01-09 00:00:00,0.1255,223.15,0.56,Cooling,0,On-grid
26834,HH_038,2024-01-09 01:00:00,0.0793,224.11,0.35,Cooling,0,On-grid
26835,HH_038,2024-01-09 02:00:00,0.148,220.89,0.67,Other,0,On-grid
26836,HH_038,2024-01-09 03:00:00,0.0,220.79,0.0,Charging,0,On-grid
26837,HH_038,2024-01-09 04:00:00,0.0159,238.83,0.07,Entertainment,0,On-grid
26838,HH_038,2024-01-09 05:00:00,0.144,215.8,0.67,Cooling,0,On-grid
26839,HH_038,2024-01-09 06:00:00,0.3077,217.63,1.41,Lighting,0,On-grid
26840,HH_038,2024-01-09 07:00:00,0.5748,223.03,2.58,Cooking,0,On-grid
26841,HH_038,2024-01-09 08:00:00,0.6613,222.17,2.98,Charging,0,On-grid
26842,HH_038,2024-01-09 09:00:00,0.373,215.31,1.73,Entertainment,0,On-grid
26843,HH_038,2024-01-09 10:00:00,0.3507,216.78,1.62,Lighting,0,On-grid
26844,HH_038,2024-01-09 11:00:00,0.261,215.71,1.21,Cooling,0,On-grid
26845,HH_038,2024-01-09 12:00:00,0.2269,217.97,1.04,Cooking,0,On-grid
26846,HH_038,2024-01-09 13:00:00,0.2446,209.88,1.17,Other,0,On-grid
26847,HH_038,2024-01-09 14:00:00,0.3439,226.48,1.52,Other,0,On-grid
26848,HH_038,2024-01-09 15:00:00,0.3798,213.42,1.78,Other,0,On-grid
26849,HH_038,2024-01-09 16:00:00,0.3821,224.89,1.7,Cooling,0,On-grid
26850,HH_038,2024-01-09 17:00:00,0.5962,226.08,2.64,Cooling,0,On-grid
26851,HH_038,2024-01-09 18:00:00,0.7588,218.9,3.47,Cooking,0,On-grid
26852,HH_038,2024-01-09 19:00:00,0.8871,215.8,4.11,Charging,0,On-grid
26853,HH_038,2024-01-09 20:00:00,0.8992,224.54,4.0,Lighting,0,On-grid
26854,HH_038,2024-01-09 21:00:00,0.5803,218.96,2.65,Lighting,0,On-grid
26855,HH_038,2024-01-09 22:00:00,0.4508,218.16,2.07,Cooling,0,On-grid
26856,HH_038,2024-01-09 23:00:00,0.102,221.42,0.46,Charging,0,On-grid
26857,HH_038,2024-01-10 00:00:00,0.0709,217.88,0.33,Entertainment,0,On-grid
26858,HH_038,2024-01-10 01:00:00,0.0774,218.74,0.35,Cooling,0,On-grid
26859,HH_038,2024-01-10 02:00:00,0.0905,221.39,0.41,Cooking,0,On-grid
26860,HH_038,2024-01-10 03:00:00,0.0764,219.35,0.35,Other,0,On-grid
26861,HH_038,2024-01-10 04:00:00,0.0965,215.17,0.45,Cooling,0,On-grid
26862,HH_038,2024-01-10 05:00:00,0.0517,213.23,0.24,Cooling,0,On-grid
26863,HH_038,2024-01-10 06:00:00,0.3921,218.32,1.8,Lighting,0,On-grid
26864,HH_038,2024-01-10 07:00:00,0.5694,213.32,2.67,Cooking,0,On-grid
26865,HH_038,2024-01-10 08:00:00,0.5436,220.14,2.47,Lighting,0,On-grid
26866,HH_038,2024-01-10 09:00:00,0.4129,220.52,1.87,Cooking,0,On-grid
26867,HH_038,2024-01-10 10:00:00,0.2765,226.04,1.22,Entertainment,0,On-grid
26868,HH_038,2024-01-10 11:00:00,0.2558,215.06,1.19,Lighting,0,On-grid
26869,HH_038,2024-01-10 12:00:00,0.3147,218.35,1.44,Entertainment,0,On-grid
26870,HH_038,2024-01-10 13:00:00,0.1943,215.17,0.9,Other,0,On-grid
26871,HH_038,2024-01-10 14:00:00,0.2637,216.33,1.22,Cooling,0,On-grid
26872,HH_038,2024-01-10 15:00:00,0.3409,222.25,1.53,Cooling,0,On-grid
26873,HH_038,2024-01-10 16:00:00,0.3593,226.59,1.59,Cooling,0,On-grid
26874,HH_038,2024-01-10 17:00:00,0.602,217.7,2.77,Cooking,0,On-grid
26875,HH_038,2024-01-10 18:00:00,0.8312,224.32,3.71,Lighting,0,On-grid
26876,HH_038,2024-01-10 19:00:00,0.8116,221.35,3.67,Lighting,0,On-grid
26877,HH_038,2024-01-10 20:00:00,0.846,213.15,3.97,Cooling,0,On-grid
26878,HH_038,2024-01-10 21:00:00,0.4908,220.5,2.23,Entertainment,0,On-grid
26879,HH_038,2024-01-10 22:00:00,0.3472,221.47,1.57,Lighting,0,On-grid
26880,HH_038,2024-01-10 23:00:00,0.164,220.16,0.74,Cooling,0,On-grid
26881,HH_038,2024-01-11 00:00:00,0.0,220.66,0.0,Lighting,0,On-grid
26882,HH_038,2024-01-11 01:00:00,0.023,221.9,0.1,Charging,0,On-grid
26883,HH_038,2024-01-11 02:00:00,0.0985,221.38,0.44,Other,0,On-grid
26884,HH_038,2024-01-11 03:00:00,0.0276,223.33,0.12,Cooling,0,On-grid
26885,HH_038,2024-01-11 04:00:00,0.1069,218.99,0.49,Cooking,0,On-grid
26886,HH_038,2024-01-11 05:00:00,0.1559,217.5,0.72,Charging,0,On-grid
26887,HH_038,2024-01-11 06:00:00,0.3807,228.25,1.67,Cooling,0,On-grid
26888,HH_038,2024-01-11 07:00:00,0.646,216.05,2.99,Cooking,0,On-grid
26889,HH_038,2024-01-11 08:00:00,0.4577,221.24,2.07,Lighting,0,On-grid
26890,HH_038,2024-01-11 09:00:00,0.3885,226.38,1.72,Cooking,0,On-grid
26891,HH_038,2024-01-11 10:00:00,0.4093,225.89,1.81,Cooling,0,On-grid
26892,HH_038,2024-01-11 11:00:00,0.2227,222.89,1.0,Cooling,0,On-grid
26893,HH_038,2024-01-11 12:00:00,0.2554,224.78,1.14,Cooling,0,On-grid
26894,HH_038,2024-01-11 13:00:00,0.2455,216.19,1.14,Entertainment,0,On-grid
26895,HH_038,2024-01-11 14:00:00,0.2885,218.51,1.32,Cooling,0,On-grid
26896,HH_038,2024-01-11 15:00:00,0.3801,225.95,1.68,Other,0,On-grid
26897,HH_038,2024-01-11 16:00:00,0.3067,218.86,1.4,Entertainment,0,On-grid
26898,HH_038,2024-01-11 17:00:00,0.5882,217.1,2.71,Cooling,0,On-grid
26899,HH_038,2024-01-11 18:00:00,0.6736,224.45,3.0,Cooking,0,On-grid
26900,HH_038,2024-01-11 19:00:00,0.9697,213.79,4.54,Cooking,0,On-grid
26901,HH_038,2024-01-11 20:00:00,0.8297,222.02,3.74,Entertainment,0,On-grid
26902,HH_038,2024-01-11 21:00:00,0.5749,228.67,2.51,Cooking,0,On-grid
26903,HH_038,2024-01-11 22:00:00,0.4669,216.27,2.16,Other,0,On-grid
26904,HH_038,2024-01-11 23:00:00,0.2235,226.91,0.98,Cooling,0,On-grid
26905,HH_038,2024-01-12 00:00:00,0.1441,226.39,0.64,Cooling,0,On-grid
26906,HH_038,2024-01-12 01:00:00,0.0741,220.46,0.34,Lighting,0,On-grid
26907,HH_038,2024-01-12 02:00:00,0.0327,228.8,0.14,Other,0,On-grid
26908,HH_038,2024-01-12 03:00:00,0.089,217.9,0.41,Cooling,0,On-grid
26909,HH_038,2024-01-12 04:00:00,0.0481,223.76,0.21,Cooling,0,On-grid
26910,HH_038,2024-01-12 05:00:00,0.1404,225.1,0.62,Cooling,0,On-grid
26911,HH_038,2024-01-12 06:00:00,0.4422,215.18,2.06,Other,0,On-grid
26912,HH_038,2024-01-12 07:00:00,0.5784,222.14,2.6,Other,0,On-grid
26913,HH_038,2024-01-12 08:00:00,0.5412,209.23,2.59,Cooling,0,On-grid
26914,HH_038,2024-01-12 09:00:00,0.3448,227.13,1.52,Charging,0,On-grid
26915,HH_038,2024-01-12 10:00:00,0.3514,221.71,1.59,Cooking,0,On-grid
26916,HH_038,2024-01-12 11:00:00,0.2617,205.56,1.27,Cooking,0,On-grid
26917,HH_038,2024-01-12 12:00:00,0.1323,223.87,0.59,Cooling,0,On-grid
26918,HH_038,2024-01-12 13:00:00,0.2243,212.94,1.05,Cooking,0,On-grid
26919,HH_038,2024-01-12 14:00:00,0.3552,220.13,1.61,Lighting,0,On-grid
26920,HH_038,2024-01-12 15:00:00,0.3996,219.96,1.82,Cooling,0,On-grid
26921,HH_038,2024-01-12 16:00:00,0.4273,216.34,1.98,Other,0,On-grid
26922,HH_038,2024-01-12 17:00:00,0.582,216.01,2.69,Entertainment,0,On-grid
26923,HH_038,2024-01-12 18:00:00,0.633,216.82,2.92,Lighting,0,On-grid
26924,HH_038,2024-01-12 19:00:00,0.8251,217.26,3.8,Lighting,0,On-grid
26925,HH_038,2024-01-12 20:00:00,0.8126,213.3,3.81,Entertainment,0,On-grid
26926,HH_038,2024-01-12 21:00:00,0.6085,218.0,2.79,Entertainment,0,On-grid
26927,HH_038,2024-01-12 22:00:00,0.4119,225.66,1.83,Lighting,0,On-grid
26928,HH_038,2024-01-12 23:00:00,0.207,224.19,0.92,Cooling,0,On-grid
26929,HH_038,2024-01-13 00:00:00,0.0559,215.87,0.26,Cooling,0,On-grid
26930,HH_038,2024-01-13 01:00:00,0.1316,227.57,0.58,Cooling,0,On-grid
26931,HH_038,2024-01-13 02:00:00,0.0798,231.12,0.35,Lighting,0,On-grid
26932,HH_038,2024-01-13 03:00:00,0.0461,212.27,0.22,Other,0,On-grid
26933,HH_038,2024-01-13 04:00:00,0.0,225.59,0.0,Cooling,0,On-grid
26934,HH_038,2024-01-13 05:00:00,0.0986,224.44,0.44,Cooling,0,On-grid
26935,HH_038,2024-01-13 06:00:00,0.4394,223.45,1.97,Cooling,0,On-grid
26936,HH_038,2024-01-13 07:00:00,0.5942,219.86,2.7,Lighting,0,On-grid
26937,HH_038,2024-01-13 08:00:00,0.5733,233.72,2.45,Lighting,0,On-grid
26938,HH_038,2024-01-13 09:00:00,0.4719,224.48,2.1,Cooking,0,On-grid
26939,HH_038,2024-01-13 10:00:00,0.3224,220.16,1.46,Other,0,On-grid
26940,HH_038,2024-01-13 11:00:00,0.2263,219.69,1.03,Cooling,0,On-grid
26941,HH_038,2024-01-13 12:00:00,0.1644,220.22,0.75,Cooling,0,On-grid
26942,HH_038,2024-01-13 13:00:00,0.2734,216.25,1.26,Cooling,0,On-grid
26943,HH_038,2024-01-13 14:00:00,0.3597,224.14,1.6,Cooking,0,On-grid
26944,HH_038,2024-01-13 15:00:00,0.3553,224.11,1.59,Cooling,0,On-grid
26945,HH_038,2024-01-13 16:00:00,0.421,220.19,1.91,Cooling,0,On-grid
26946,HH_038,2024-01-13 17:00:00,0.5358,220.48,2.43,Cooling,0,On-grid
26947,HH_038,2024-01-13 18:00:00,0.668,225.97,2.96,Entertainment,0,On-grid
26948,HH_038,2024-01-13 19:00:00,0.8926,214.26,4.17,Cooking,0,On-grid
26949,HH_038,2024-01-13 20:00:00,0.8037,220.04,3.65,Entertainment,0,On-grid
26950,HH_038,2024-01-13 21:00:00,0.6215,220.76,2.82,Lighting,0,On-grid
26951,HH_038,2024-01-13 22:00:00,0.4332,222.77,1.94,Cooking,0,On-grid
26952,HH_038,2024-01-13 23:00:00,0.1438,216.54,0.66,Other,0,On-grid
26953,HH_038,2024-01-14 00:00:00,0.046,221.77,0.21,Cooling,0,On-grid
26954,HH_038,2024-01-14 01:00:00,0.096,214.33,0.45,Cooling,0,On-grid
26955,HH_038,2024-01-14 02:00:00,0.0539,221.94,0.24,Other,0,On-grid
26956,HH_038,2024-01-14 03:00:00,0.0745,215.2,0.35,Lighting,0,On-grid
26957,HH_038,2024-01-14 04:00:00,0.028,217.9,0.13,Cooking,0,On-grid
26958,HH_038,2024-01-14 05:00:00,0.0675,218.38,0.31,Other,0,On-grid
26959,HH_038,2024-01-14 06:00:00,0.4021,207.47,1.94,Cooking,0,On-grid
26960,HH_038,2024-01-14 07:00:00,0.52,227.93,2.28,Cooking,0,On-grid
26961,HH_038,2024-01-14 08:00:00,0.5444,219.91,2.48,Charging,0,On-grid
26962,HH_038,2024-01-14 09:00:00,0.4099,221.95,1.85,Charging,0,On-grid
26963,HH_038,2024-01-14 10:00:00,0.3426,228.04,1.5,Lighting,0,On-grid
26964,HH_038,2024-01-14 11:00:00,0.3127,218.45,1.43,Lighting,0,On-grid
26965,HH_038,2024-01-14 12:00:00,0.3538,214.11,1.65,Lighting,0,On-grid
26966,HH_038,2024-01-14 13:00:00,0.2076,220.6,0.94,Charging,0,On-grid
26967,HH_038,2024-01-14 14:00:00,0.2714,219.74,1.23,Lighting,0,On-grid
26968,HH_038,2024-01-14 15:00:00,0.3019,217.46,1.39,Lighting,0,On-grid
26969,HH_038,2024-01-14 16:00:00,0.4004,222.96,1.8,Other,0,On-grid
26970,HH_038,2024-01-14 17:00:00,0.5451,218.66,2.49,Cooling,0,On-grid
26971,HH_038,2024-01-14 18:00:00,0.7675,220.4,3.48,Lighting,0,On-grid
26972,HH_038,2024-01-14 19:00:00,0.8346,225.26,3.7,Cooking,0,On-grid
26973,HH_038,2024-01-14 20:00:00,0.8035,216.19,3.72,Charging,0,On-grid
26974,HH_038,2024-01-14 21:00:00,0.5698,224.94,2.53,Cooking,0,On-grid
26975,HH_038,2024-01-14 22:00:00,0.5501,226.87,2.42,Cooling,0,On-grid
26976,HH_038,2024-01-14 23:00:00,0.1713,222.5,0.77,Entertainment,0,On-grid
26977,HH_038,2024-01-15 00:00:00,0.1061,220.59,0.48,Cooling,0,On-grid
26978,HH_038,2024-01-15 01:00:00,0.1108,212.93,0.52,Other,0,On-grid
26979,HH_038,2024-01-15 02:00:00,0.117,214.35,0.55,Cooling,0,On-grid
26980,HH_038,2024-01-15 03:00:00,0.0145,228.2,0.06,Other,0,On-grid
26981,HH_038,2024-01-15 04:00:00,0.0108,220.8,0.05,Lighting,0,On-grid
26982,HH_038,2024-01-15 05:00:00,0.0574,222.6,0.26,Lighting,0,On-grid
26983,HH_038,2024-01-15 06:00:00,0.3368,217.31,1.55,Cooling,0,On-grid
26984,HH_038,2024-01-15 07:00:00,0.6735,216.15,3.12,Cooling,0,On-grid
26985,HH_038,2024-01-15 08:00:00,0.5125,207.57,2.47,Entertainment,0,On-grid
26986,HH_038,2024-01-15 09:00:00,0.4644,226.72,2.05,Cooking,0,On-grid
26987,HH_038,2024-01-15 10:00:00,0.3493,211.48,1.65,Cooling,0,On-grid
26988,HH_038,2024-01-15 11:00:00,0.3019,216.6,1.39,Other,0,On-grid
26989,HH_038,2024-01-15 12:00:00,0.2196,232.77,0.94,Other,0,On-grid
26990,HH_038,2024-01-15 13:00:00,0.3241,223.02,1.45,Cooling,0,On-grid
26991,HH_038,2024-01-15 14:00:00,0.2925,218.59,1.34,Entertainment,0,On-grid
26992,HH_038,2024-01-15 15:00:00,0.4374,221.89,1.97,Cooling,0,On-grid
26993,HH_038,2024-01-15 16:00:00,0.5184,216.22,2.4,Entertainment,0,On-grid
26994,HH_038,2024-01-15 17:00:00,0.683,212.18,3.22,Cooking,0,On-grid
26995,HH_038,2024-01-15 18:00:00,0.7306,218.33,3.35,Entertainment,0,On-grid
26996,HH_038,2024-01-15 19:00:00,0.9164,228.58,4.01,Lighting,0,On-grid
26997,HH_038,2024-01-15 20:00:00,0.8424,211.43,3.98,Lighting,0,On-grid
26998,HH_038,2024-01-15 21:00:00,0.5829,221.1,2.64,Cooling,0,On-grid
26999,HH_038,2024-01-15 22:00:00,0.4871,219.47,2.22,Cooling,0,On-grid
27000,HH_038,2024-01-15 23:00:00,0.1965,219.05,0.9,Charging,0,On-grid
27001,HH_038,2024-01-16 00:00:00,0.0,224.01,0.0,Cooling,0,On-grid
27002,HH_038,2024-01-16 01:00:00,0.0211,217.21,0.1,Other,0,On-grid
27003,HH_038,2024-01-16 02:00:00,0.032,218.85,0.15,Cooling,0,On-grid
27004,HH_038,2024-01-16 03:00:00,0.0729,219.52,0.33,Cooling,0,On-grid
27005,HH_038,2024-01-16 04:00:00,0.0,222.46,0.0,Charging,0,On-grid
27006,HH_038,2024-01-16 05:00:00,0.0157,218.96,0.07,Cooling,0,On-grid
27007,HH_038,2024-01-16 06:00:00,0.4559,215.99,2.11,Other,0,On-grid
27008,HH_038,2024-01-16 07:00:00,0.6366,214.42,2.97,Other,0,On-grid
27009,HH_038,2024-01-16 08:00:00,0.5634,220.91,2.55,Entertainment,0,On-grid
27010,HH_038,2024-01-16 09:00:00,0.4623,227.31,2.03,Cooking,0,On-grid
27011,HH_038,2024-01-16 10:00:00,0.3375,215.03,1.57,Cooking,0,On-grid
27012,HH_038,2024-01-16 11:00:00,0.2323,215.9,1.08,Charging,0,On-grid
27013,HH_038,2024-01-16 12:00:00,0.2672,219.99,1.21,Cooking,0,On-grid
27014,HH_038,2024-01-16 13:00:00,0.2961,216.86,1.37,Cooling,0,On-grid
27015,HH_038,2024-01-16 14:00:00,0.2411,219.16,1.1,Charging,0,On-grid
27016,HH_038,2024-01-16 15:00:00,0.3563,217.3,1.64,Cooling,0,On-grid
27017,HH_038,2024-01-16 16:00:00,0.3329,208.87,1.59,Cooking,0,On-grid
27018,HH_038,2024-01-16 17:00:00,0.5508,217.73,2.53,Cooking,0,On-grid
27019,HH_038,2024-01-16 18:00:00,0.8367,222.81,3.76,Lighting,0,On-grid
27020,HH_038,2024-01-16 19:00:00,0.9589,225.0,4.26,Entertainment,0,On-grid
27021,HH_038,2024-01-16 20:00:00,0.8891,218.22,4.07,Other,0,On-grid
27022,HH_038,2024-01-16 21:00:00,0.6723,223.55,3.01,Cooking,0,On-grid
27023,HH_038,2024-01-16 22:00:00,0.4102,211.9,1.94,Cooling,0,On-grid
27024,HH_038,2024-01-16 23:00:00,0.2401,213.35,1.13,Cooking,0,On-grid
27025,HH_038,2024-01-17 00:00:00,0.1956,221.35,0.88,Cooling,0,On-grid
27026,HH_038,2024-01-17 01:00:00,0.0,222.93,0.0,Cooking,0,On-grid
27027,HH_038,2024-01-17 02:00:00,0.0091,231.32,0.04,Cooling,0,On-grid
27028,HH_038,2024-01-17 03:00:00,0.0408,215.03,0.19,Cooking,0,On-grid
27029,HH_038,2024-01-17 04:00:00,0.1227,221.58,0.55,Cooking,0,On-grid
27030,HH_038,2024-01-17 05:00:00,0.1431,223.95,0.64,Cooling,0,On-grid
27031,HH_038,2024-01-17 06:00:00,0.3087,225.44,1.37,Cooking,0,On-grid
27032,HH_038,2024-01-17 07:00:00,0.5857,220.5,2.66,Entertainment,0,On-grid
27033,HH_038,2024-01-17 08:00:00,0.5095,224.17,2.27,Other,0,On-grid
27034,HH_038,2024-01-17 09:00:00,0.3886,218.24,1.78,Charging,0,On-grid
27035,HH_038,2024-01-17 10:00:00,0.2704,228.15,1.19,Cooling,0,On-grid
27036,HH_038,2024-01-17 11:00:00,0.2078,216.82,0.96,Cooling,0,On-grid
27037,HH_038,2024-01-17 12:00:00,0.2421,221.05,1.1,Entertainment,0,On-grid
27038,HH_038,2024-01-17 13:00:00,0.3687,213.52,1.73,Other,0,On-grid
27039,HH_038,2024-01-17 14:00:00,0.3065,219.29,1.4,Cooling,0,On-grid
27040,HH_038,2024-01-17 15:00:00,0.3278,218.01,1.5,Other,0,On-grid
27041,HH_038,2024-01-17 16:00:00,0.3662,224.7,1.63,Cooling,0,On-grid
27042,HH_038,2024-01-17 17:00:00,0.6249,214.95,2.91,Cooling,0,On-grid
27043,HH_038,2024-01-17 18:00:00,0.7728,212.03,3.64,Cooling,0,On-grid
27044,HH_038,2024-01-17 19:00:00,0.9235,213.96,4.32,Cooling,0,On-grid
27045,HH_038,2024-01-17 20:00:00,0.7404,206.93,3.58,Lighting,0,On-grid
27046,HH_038,2024-01-17 21:00:00,0.5389,210.64,2.56,Cooking,0,On-grid
27047,HH_038,2024-01-17 22:00:00,0.4725,212.73,2.22,Other,0,On-grid
27048,HH_038,2024-01-17 23:00:00,0.1512,231.43,0.65,Lighting,0,On-grid
27049,HH_038,2024-01-18 00:00:00,0.0091,222.88,0.04,Cooling,0,On-grid
27050,HH_038,2024-01-18 01:00:00,0.047,216.53,0.22,Cooling,0,On-grid
27051,HH_038,2024-01-18 02:00:00,0.0968,224.18,0.43,Other,0,On-grid
27052,HH_038,2024-01-18 03:00:00,0.0467,215.31,0.22,Cooking,0,On-grid
27053,HH_038,2024-01-18 04:00:00,0.0203,216.56,0.09,Other,0,On-grid
27054,HH_038,2024-01-18 05:00:00,0.1006,224.71,0.45,Cooling,0,On-grid
27055,HH_038,2024-01-18 06:00:00,0.337,229.69,1.47,Charging,0,On-grid
27056,HH_038,2024-01-18 07:00:00,0.6446,224.22,2.88,Cooking,0,On-grid
27057,HH_038,2024-01-18 08:00:00,0.4471,223.04,2.0,Other,0,On-grid
27058,HH_038,2024-01-18 09:00:00,0.4887,221.81,2.2,Lighting,0,On-grid
27059,HH_038,2024-01-18 10:00:00,0.4529,224.07,2.02,Cooling,0,On-grid
27060,HH_038,2024-01-18 11:00:00,0.27,219.79,1.23,Cooling,0,On-grid
27061,HH_038,2024-01-18 12:00:00,0.2099,224.07,0.94,Cooking,0,On-grid
27062,HH_038,2024-01-18 13:00:00,0.2561,218.47,1.17,Other,0,On-grid
27063,HH_038,2024-01-18 14:00:00,0.2678,220.44,1.21,Other,0,On-grid
27064,HH_038,2024-01-18 15:00:00,0.3535,216.16,1.64,Charging,0,On-grid
27065,HH_038,2024-01-18 16:00:00,0.3871,218.55,1.77,Lighting,0,On-grid
27066,HH_038,2024-01-18 17:00:00,0.6242,220.13,2.84,Other,0,On-grid
27067,HH_038,2024-01-18 18:00:00,0.7316,217.38,3.37,Entertainment,0,On-grid
27068,HH_038,2024-01-18 19:00:00,0.9836,228.49,4.3,Lighting,0,On-grid
27069,HH_038,2024-01-18 20:00:00,0.8279,223.77,3.7,Lighting,0,On-grid
27070,HH_038,2024-01-18 21:00:00,0.6214,215.17,2.89,Lighting,0,On-grid
27071,HH_038,2024-01-18 22:00:00,0.4732,228.41,2.07,Cooling,0,On-grid
27072,HH_038,2024-01-18 23:00:00,0.0987,222.42,0.44,Cooling,0,On-grid
27073,HH_038,2024-01-19 00:00:00,0.1081,215.85,0.5,Charging,0,On-grid
27074,HH_038,2024-01-19 01:00:00,0.0346,220.45,0.16,Cooling,0,On-grid
27075,HH_038,2024-01-19 02:00:00,0.1086,218.1,0.5,Other,0,On-grid
27076,HH_038,2024-01-19 03:00:00,0.0,222.61,0.0,Cooling,0,On-grid
